LTE,21086728,11.57547,48.149643,
LTE,3481540,11.56379699707,48.142776489258,
LTE,25606426,11.567642,48.150604,
LTE,25999874,11.580006,48.144899,
LTE,26368257,11.559285,48.14258,
LTE,25999875,11.56007,48.147877,
LTE,25913347,11.561409,48.150837,
LTE,25617410,11.570883,48.14415,
LTE,25999873,11.568301,48.152884,
LTE,25913346,11.571552,48.150047,
LTE,26572815,11.576156616211,48.144149780273,
LTE,25913359,11.562424,48.151016,
LTE,25913357,11.565445,48.152664,
LTE,25913358,11.565955,48.151605,
LTE,21094147,11.556896,48.153118,
LTE,25999875,11.560348,48.147489,
LTE,26368257,11.560018,48.142048,
LTE,25913347,11.557061,48.147812,
LTE,25602819,11.580021,48.142872,
LTE,25617411,11.563797,48.142624,
LTE,25617410,11.572162,48.14415,
LTE,25999874,11.574395,48.145614,
LTE,25617409,11.566347,48.145523,
LTE,26195201,11.554183959961,48.144149780273,
LTE,25999873,11.565617,48.152081,
LTE,25913358,11.569061,48.149986,
LTE,25913346,11.569683,48.151016,
LTE,25603587,11.576262,48.151016,
LTE,26457370,11.574783,48.151291,
LTE,25617433,11.564671,48.146272,
LTE,26446617,11.558688,48.145753,
LTE,26446605,11.559677,48.144184,
LTE,26446619,11.55306,48.144524,
LTE,26446607,11.554808,48.1439,
LTE,26446618,11.561628,48.1421,
LTE,25617435,11.562306,48.144671,
LTE,26446606,11.560638,48.14244,
LTE,25998362,11.574195,48.144738,
LTE,25998361,11.578036,48.14668,
LTE,25998363,11.574526,48.150544,
LTE,34381312,11.567019,48.145548,
LTE,25953817,11.560106,48.150072,
LTE,25617434,11.570148,48.143177,
LTE,25913359,11.562881,48.150559,
LTE,25686298,11.57692,48.148727,
LTE,26191129,11.562094,48.151016,
LTE,25686274,11.576328,48.148441,
LTE,26191131,11.553809,48.152764,
LTE,27238683,11.577529907227,48.142776489258,
LTE,34381313,11.558045,48.147429,
LTE,34381314,11.562231,48.14829,
LTE,25686298,11.572776,48.148587,
LTE,25686274,11.574783325195,48.152389526367,
LTE,34809345,11.554183959961,48.149642944336,
LTE,25686299,11.567916870117,48.152389526367,
LTE,20874243,11.559677124023,48.151016235352,
LTE,25952537,11.572036743164,48.149642944336,
LTE,25606146,11.577555,48.147648,
LTE,26516995,11.559142,48.151823,
LTE,27238682,11.577373,48.150775,
LTE,25999898,11.57785,48.144689,
LTE,26398210,11.553873,48.143472,
LTE,51340552,11.575439,48.145371,
LTE,26516744,11.55329,48.144228,
LTE,26516742,11.556102,48.143599,
LTE,26368271,11.557208,48.142274,
LTE,26130970,11.57104,48.144801,
LTE,25952537,11.569319,48.15049,
LTE,25999885,11.566286,48.149711,
LTE,25952538,11.566124,48.149622,
LTE,25999887,11.562963,48.146844,
LTE,25644827,11.577674,48.145955,
LTE,25644815,11.577198,48.143997,
LTE,25644813,11.579422,48.147827,
LTE,34269173,11.577492,48.143004,
LTE,26446605,11.560919,48.145436,
LTE,26446617,11.560915,48.146346,
LTE,25953817,11.558856,48.147768,
LTE,25606147,11.556932,48.153018,
LTE,25913359,11.562161,48.150403,
LTE,25999899,11.561211,48.145222,
LTE,25999875,11.559154,48.147808,
LTE,26191130,11.554699,48.148756,
LTE,25617435,11.563686,48.143144,
LTE,25617433,11.566177,48.145279,
LTE,25999886,11.570033,48.145321,
LTE,35213313,11.55585,48.143699,
LTE,25798170,11.579926,48.152879,
LTE,25998363,11.576712,48.149527,
LTE,25798171,11.557346,48.144722,
LTE,25605147,11.568855,48.142685,
LTE,25602819,11.580118,48.142056,
LTE,25999874,11.569899,48.145742,
LTE,25998362,11.573678,48.14343,
LTE,25617434,11.576296,48.142784,
LTE,25686298,11.577849,48.142502,
LTE,25999874,11.567445,48.148073,
LTE,25600269,11.562402,48.142528,
LTE,26446607,11.555367,48.144465,
LTE,34808322,11.564069,48.147586,
LTE,34808320,11.566951,48.145829,
LTE,25600281,11.555565,48.142952,
LTE,25640731,11.575943,48.145945,
LTE,21092874,11.560165,48.142672,
LTE,21092872,11.574501,48.145047,
LTE,26200090,11.555462,48.146058,
LTE,25603599,11.578272,48.15181,
LTE,51544074,11.55769,48.145696,
LTE,21038089,11.558347,48.144889,
LTE,20668937,11.568106,48.151631,
LTE,20668936,11.571266,48.151271,
LTE,20989450,11.568944,48.148823,
LTE,20989448,11.576648,48.152935,
LTE,26200066,11.55497,48.147097,
LTE,25684995,11.567134,48.14231,
LTE,25992219,11.55989,48.149991,
LTE,26191131,11.554767,48.152817,
LTE,25999899,11.567008,48.148321,
LTE,25640730,11.576402,48.145516,
LTE,25992218,11.561475,48.147027,
LTE,35212290,11.562323,48.144047,
LTE,20668934,11.570581,48.153256,
LTE,25605133,11.573533,48.1437,
LTE,25640195,11.576195,48.145506,
LTE,25999887,11.558777,48.147968,
LTE,25999875,11.556939,48.149837,
LTE,25953818,11.55759,48.14235,
LTE,25640219,11.569043,48.149097,
LTE,26130971,11.567856,48.148464,
LTE,25688089,11.577453,48.142781,
LTE,21093128,11.563535,48.149104,
LTE,21093129,11.558839,48.147511,
LTE,25640219,11.579291,48.145737,
LTE,25640706,11.579007,48.145285,
LTE,25640707,11.575022,48.145151,
LTE,25605145,11.574272,48.144322,
LTE,25605133,11.573846,48.144078,
LTE,25992217,11.564181,48.148659,
LTE,25999899,11.565437,48.14844,
LTE,25640729,11.571094,48.149227,
LTE,51339272,11.563685,48.144203,
LTE,21550344,11.556947,48.145275,
LTE,25684994,11.572209,48.143527,
LTE,25684993,11.57294,48.143664,
LTE,25685005,11.569911,48.144578,
LTE,26526212,11.571784,48.151306,
LTE,25728026,11.558351,48.147582,
LTE,25728027,11.558554,48.147712,
LTE,25617421,11.565551,48.145643,
LTE,25685017,11.577858,48.142921,
LTE,25617423,11.562908,48.14415,
LTE,25605389,11.577958,48.142754,
LTE,3500133,11.563572,48.151486,
LTE,52412163,11.556212,48.142807,
LTE,52412170,11.556212,48.142807,
LTE,21053706,11.556834,48.143768,
LTE,52412168,11.562705,48.142731,
LTE,52412161,11.559092,48.145992,
LTE,21053704,11.562162,48.146747,
LTE,34379777,11.572321,48.142478,
LTE,25953805,11.558017,48.146226,
