16,2.124568912,3.783309295
17,2.130876875,1.724105204
21,2.133471729,1.798043475
19,2.135131912,1.406366479
18,2.149361443,1.58449467
22,2.323142351,1.527576546
20,2.335982469,3.808541147
15,2.395973036,2.491982976
117,2.46758619,2.159291971
116,2.586541086,4.09482874
118,2.596036521,2.331318196
23,2.604263437,2.209768709
115,2.668169337,2.08723844
14,2.674771934,2.69969026
119,2.681901074,1.760725436
25,2.703664557,2.556725962
114,2.718002008,2.53064888
24,2.731956936,2.998498188
26,2.787484831,2.652060888
104,2.837221774,3.106157792
121,2.838182427,2.673093296
112,2.864843392,3.805421431
27,2.887452686,2.720542705
120,2.891480754,3.619009156
13,2.905107096,2.645445853
113,2.93719522,3.036064818
103,3.021856014,3.587017634
126,3.077365025,3.200604787
28,3.079562553,2.885328673
11,3.116351486,2.269367916
10,3.124004729,2.730303234
105,3.129007197,2.646818124
12,3.172005251,4.850901915
127,3.1908176,2.303946809
122,3.204927187,2.674776407
125,3.215120508,4.140072338
102,3.257768826,3.691081752
124,3.262609945,3.405815846
111,3.27640811,3.733497312
123,3.336384282,2.599044159
29,3.418122555,2.892007058
106,3.554261861,2.747430505
110,3.669940244,4.104777417
101,3.680947308,4.339532056
9,3.707017029,4.977495052
30,3.78117638,3.051932306
128,3.800125488,3.215858097
107,3.893598589,2.848480673
109,3.997883235,4.34783678
8,4.026008143,6.126866372
100,4.075680191,4.685089321
3,4.079028994,3.497697947
2,4.098812299,4.173855559
108,4.114852748,4.273299485
31,4.214384922,3.488982175
1,4.225086795,4.891238679
99,4.338038628,4.636451383
4,4.349170109,4.337554995
0,4.400472112,5.039096262
129,4.559965091,3.589050407
7,4.603231766,4.578262409
98,4.743104134,5.311343775
32,4.771294463,4.239568682
5,4.796497953,4.386140695
6,4.944336543,4.094722339
97,5.008928279,5.402828637
130,5.277479192,3.654415087
96,5.299021474,5.845462099
33,5.424492764,4.344222355
187,5.458062602,5.831694037
95,5.555861452,5.663811296
94,5.724828196,5.987210752
186,5.780043472,5.760624916
182,5.865064104,5.621104496
181,5.877622803,6.531796338
184,5.880060138,5.446360057
86,5.882127985,5.547840966
183,5.899944209,5.91123032
177,5.909285353,6.374001075
87,5.945538206,5.490220054
178,5.948734168,5.570414322
93,5.953806555,6.318742071
173,5.957691855,5.867157408
172,5.960137514,6.483662335
180,5.960591909,5.778236482
179,5.961406712,5.914489531
75,6.012853775,5.860988387
34,6.027315452,4.784766475
74,6.028625173,6.456351628
185,6.0328007,6.481561544
176,6.083196157,6.473879698
174,6.084402772,5.480665757
175,6.106839914,6.009064559
88,6.159201324,5.662489948
85,6.204660231,8.118089955
171,6.220461789,7.050361655
131,6.231016815,4.741178361
92,6.243941684,7.006002617
76,6.311503499,6.030713902
90,6.367774767,5.801481851
77,6.404926418,5.766446777
91,6.414206992,6.344872528
35,6.431213218,5.71662034
170,6.468762259,6.473867639
89,6.495079491,6.82796097
73,6.551148385,7.856539626
132,6.636321738,6.255216511
133,6.650544927,6.459106811
36,6.697289198,6.852361889
38,6.704515799,6.400357538
37,6.724427252,6.755513105
169,6.758514778,7.026167483
80,6.761538745,6.404405577
79,6.76252237,7.055587284
78,6.792537176,6.393266033
72,6.83255439,7.156337919
134,6.839087159,7.468565578
168,6.959912277,7.28925233
84,6.96438792,8.701400706
135,7.00125737,6.362398051
39,7.016944747,6.780924261
167,7.168520968,7.884796418
71,7.295598006,7.713162854
81,7.335787527,7.316889811
83,7.354746102,7.051652781
136,7.36129887,6.31210927
40,7.494596104,6.960914104
82,7.536087563,6.27320681
166,7.596327034,8.185091904
70,7.615296242,7.735144569
69,7.700661591,8.198001022
46,7.704063677,7.714901422
165,7.765921558,7.70454558
41,7.794398221,6.675867295
137,7.84214993,7.213275738
44,7.845981379,8.160122569
68,7.84702203,7.741779674
67,7.896316035,7.910338873
45,7.977708141,8.260965715
66,8.012224339,8.198777788
164,8.069219823,8.50244539
138,8.094961177,8.117246423
65,8.102107404,8.557533283
42,8.190672826,7.650073328
47,8.193647823,7.247935808
43,8.206879849,8.691529691
163,8.221620629,8.494399644
139,8.233321323,7.802564049
141,8.293512692,8.224520729
142,8.331398228,8.670687004
140,8.336580003,8.235513509
162,8.339104402,8.655026995
64,8.478359398,9.24678765
161,8.622268158,8.837200603
143,8.628660253,8.215598771
63,8.831332569,9.322231554
48,8.859905916,8.687029621
160,8.944806307,9.792597986
144,9.099301834,8.063244266
49,9.232878296,7.166387858
159,9.242454193,9.68499119
62,9.270735824,9.95639081
54,9.403614967,8.966853109
53,9.417740454,9.359239942
55,9.419400811,9.394042383
52,9.474763644,10.17891914
158,9.475195703,9.585993032
56,9.521570068,9.950826383
145,9.524489787,8.376062871
57,9.571333206,9.302737993
148,9.597954026,9.76399608
51,9.604495093,9.912968178
61,9.626304449,9.979807783
149,9.726442284,9.964111854
58,9.740600653,9.029996484
50,9.781091317,9.673238007
147,9.797397662,10.09816509
157,9.806967385,10.16428733
150,9.81427735,9.363317624
60,9.852077271,10.14987894
146,9.921502032,9.859735104
156,9.939469144,10.32260502
59,9.972199235,9.802719411
151,10.01476621,9.300390547
155,10.12142977,10.4128337
154,10.26624978,10.16527307
152,10.292877,10.27794911
153,10.30404098,10.31545212
