17,2.3226710538,1.7241052042
15,2.378456128175,2.4919829756
14,2.3824252425666663,2.6996902604
13,2.389818566783333,2.6454458527
16,2.397502772325,3.783309295
18,2.419996208266667,1.5844946697
19,2.542282677991667,1.4063664793
12,2.5441855440416665,4.850901915
11,2.549152144633333,2.2693679156
10,2.6493793686416667,2.7303032343
20,2.7158339859916665,3.8085411474
113,2.747654612075,3.0360648181
21,2.751752947241666,1.7980434745
112,2.780955077533333,3.8054214312
114,2.839655238725,2.5306488803
117,2.8402963747083336,2.1592919712
111,2.875492840258333,3.7334973117
115,2.895484897633334,2.0872384402
116,2.9135439283416673,4.0948287401
9,2.9143336667249997,4.9774950515
118,2.9594429110083333,2.3313181961
22,2.9639345205916663,1.5275765462
110,2.9946595910916667,4.1047774167
119,3.0697009852333337,1.7607254357
8,3.1075274353999998,6.1268663715
109,3.134221548133333,4.3478367803
108,3.188745742175,4.2732994845
23,3.2353670146333333,2.2097687085
104,3.2723059714500002,3.1061577922
107,3.2793920119249997,2.8484806727
106,3.3140680376749994,2.7474305051
120,3.3180720623083335,3.619009156
105,3.3546952171083326,2.6468181244
7,3.3718520961750005,4.5782624086
103,3.3972875709583334,3.5870176343
102,3.493990310241667,3.6910817517
24,3.527604650558333,2.9984981879
121,3.5377560085250006,2.6730932958
6,3.581037735258333,4.0947223387
101,3.6026125800249997,4.3395320555
100,3.6759182375083337,4.685089321
99,3.7511644101083337,4.6364513829
5,3.8028740261583334,4.386140695
25,3.8487599589749997,2.5567259621
4,3.8490611677833333,4.3375549945
98,3.8517116066250003,5.3113437749
122,3.8532571348,2.6747764067
3,3.9328707487249996,3.4976979469
97,3.9396275946916663,5.4028286371
2,4.0557178569416665,4.173855559
96,4.070641145908333,5.8454620991
26,4.198658887516666,2.6520608877
1,4.2428672591000005,4.8912386786
123,4.252739565766667,2.599044159
0,4.25855012135,5.039096262
95,4.3052520311916656,5.6638112961
27,4.511016941683333,2.7205427054
124,4.566352390066667,3.4058158457
94,4.575233718441666,5.9872107521
125,4.80854350875,4.1400723379
28,4.8493820713,2.8853286727
93,4.881227380691667,6.3187420714
126,5.064643792083333,3.2006047872
29,5.189014190558333,2.8920070578
92,5.206214449391666,7.0060026166
91,5.436035690516667,6.3448725278
127,5.474363928416666,2.3039468087
30,5.504335876958333,3.0519323064
90,5.611902365483332,5.8014818513
89,5.8192714416583335,6.8279609696
178,5.864613914833334,5.570414322
31,5.887514295408333,3.4889821753
88,5.900721493900001,5.6624899479
173,5.914866670233334,5.867157408
128,5.932582031758333,3.2158580965
177,5.939902951883333,6.3740010753
174,5.966067014900001,5.4806657567
87,5.971868883191665,5.4902200544
176,5.974616068041666,6.4738796982
175,5.989396944808333,6.0090645586
86,5.991576982475,5.5478409663
172,6.001308526708333,6.4836623346
171,6.096236137950001,7.0503616547
170,6.167299733166666,6.4738676386
169,6.208497328591666,7.0261674834
85,6.217848758925,8.1180899545
32,6.3210599217166665,4.2395686824
168,6.334415315916666,7.2892523302
129,6.350886649475,3.5890504068
84,6.455843642849999,8.7014007062
167,6.49860755655,7.8847964183
83,6.571497099916666,7.0516527809
82,6.595330104749999,6.2732068101
80,6.628375996391665,6.4044055772
72,6.635198877791665,7.1563379185
33,6.6477727456,4.3442223547
77,6.648458058533333,5.766446777
81,6.678509083008334,7.3168898105
76,6.67914338805,6.0307139021
79,6.687602226075,7.055587284
71,6.690324717199999,7.7131628538
75,6.710040749066668,5.8609883866
166,6.716497355033332,8.1850919038
78,6.736917574583333,6.3932660334
130,6.737175842958333,3.6544150868
73,6.763954110099999,7.8565396257
74,6.785749970833334,6.4563516275
70,6.812152863741666,7.7351445686
165,6.827376063766665,7.7045455801
69,6.885578798058332,8.1980010223
34,6.974168025616667,4.7847664747
164,6.996423204708333,8.5024453895
68,6.997026639483333,7.7417796743
67,7.06825593855,7.9103388728
131,7.155198502708333,4.7411783606
163,7.203534461791667,8.4943996436
35,7.218345937883332,5.7166203396
66,7.218715251441666,8.1987777881
36,7.345955560274999,6.8523618889
132,7.444733536874999,6.2552165106
65,7.451305793575,8.5575332826
162,7.468064564949999,8.6550269946
37,7.498844537916667,6.7555131046
38,7.533084100699999,6.4003575377
133,7.595402516525,6.4591068111
161,7.715568164566666,8.8372006034
64,7.719311939191666,9.2467876495
134,7.755148854883333,7.4685655783
39,7.805824139808333,6.7809242608
135,7.954412982058333,6.3623980506
160,7.9913128021499995,9.7925979856
63,8.007748869833334,9.3222315543
40,8.06682779955,6.9609141038
159,8.210865263383333,9.6849911895
136,8.265726902175,6.3121092699
62,8.299418801733333,9.9563908103
41,8.334994886066665,6.6758672946
158,8.470209046183333,9.5859930322
61,8.476357814833333,9.9798077829
137,8.553384136341666,7.2132757379
42,8.55860927335,7.6500733278
43,8.668340921783333,8.691529691
60,8.725819566266667,10.1498789357
44,8.726883646075,8.160122569
157,8.731719033708334,10.1642873337
138,8.782620479308333,8.1172464232
45,8.876108963908335,8.2609657149
139,8.886459746,7.8025640488
59,8.899949279325002,9.8027194105
46,8.962923320441668,7.7149014219
156,8.9844984247,10.3226050221
58,9.007853605608334,9.029996484
140,9.011278620825,8.2355135091
47,9.072514575616667,7.2479358083
57,9.099915019858335,9.3027379933
141,9.181481587608333,8.2245207286
155,9.1951681982,10.4128337003
56,9.284002245583332,9.950826383
48,9.285413209133333,8.6870296206
142,9.355725870275,8.6706870038
154,9.360183295583333,10.1652730724
49,9.407317318725001,7.166387858
55,9.407644204725,9.3940423825
54,9.471650481466666,8.966853109
143,9.480274709325,8.2155987706
53,9.53845936975,9.359239942
153,9.577758840625,10.3154521206
52,9.616136994125,10.178919142
50,9.641768979133333,9.673238007
144,9.663377620133334,8.0632442664
51,9.665365046074998,9.9129681777
152,9.725717484041668,10.2779491105
151,9.792883392633334,9.3003905467
145,9.851657683108334,8.3760628714
150,9.851907611708333,9.3633176235
148,9.943433390408332,9.7639960799
149,9.945816882549998,9.9641118535
147,9.977864548949999,10.098165092
146,10.0006763883,9.8597351044
17,2.3226710538,1.7241052042
15,2.378456128175,2.4919829756
14,2.3824252425666663,2.6996902604
13,2.389818566783333,2.6454458527
16,2.397502772325,3.783309295
18,2.419996208266667,1.5844946697
19,2.542282677991667,1.4063664793
12,2.5441855440416665,4.850901915
11,2.549152144633333,2.2693679156
10,2.6493793686416667,2.7303032343
20,2.7158339859916665,3.8085411474
113,2.747654612075,3.0360648181
21,2.751752947241666,1.7980434745
112,2.780955077533333,3.8054214312
114,2.839655238725,2.5306488803
117,2.8402963747083336,2.1592919712
111,2.875492840258333,3.7334973117
115,2.895484897633334,2.0872384402
116,2.9135439283416673,4.0948287401
9,2.9143336667249997,4.9774950515
118,2.9594429110083333,2.3313181961
22,2.9639345205916663,1.5275765462
110,2.9946595910916667,4.1047774167
119,3.0697009852333337,1.7607254357
8,3.1075274353999998,6.1268663715
109,3.134221548133333,4.3478367803
108,3.188745742175,4.2732994845
23,3.2353670146333333,2.2097687085
104,3.2723059714500002,3.1061577922
107,3.2793920119249997,2.8484806727
106,3.3140680376749994,2.7474305051
120,3.3180720623083335,3.619009156
105,3.3546952171083326,2.6468181244
7,3.3718520961750005,4.5782624086
103,3.3972875709583334,3.5870176343
102,3.493990310241667,3.6910817517
24,3.527604650558333,2.9984981879
121,3.5377560085250006,2.6730932958
6,3.581037735258333,4.0947223387
101,3.6026125800249997,4.3395320555
100,3.6759182375083337,4.685089321
99,3.7511644101083337,4.6364513829
5,3.8028740261583334,4.386140695
25,3.8487599589749997,2.5567259621
4,3.8490611677833333,4.3375549945
98,3.8517116066250003,5.3113437749
122,3.8532571348,2.6747764067
3,3.9328707487249996,3.4976979469
97,3.9396275946916663,5.4028286371
2,4.0557178569416665,4.173855559
96,4.070641145908333,5.8454620991
26,4.198658887516666,2.6520608877
1,4.2428672591000005,4.8912386786
123,4.252739565766667,2.599044159
0,4.25855012135,5.039096262
95,4.3052520311916656,5.6638112961
27,4.511016941683333,2.7205427054
124,4.566352390066667,3.4058158457
94,4.575233718441666,5.9872107521
125,4.80854350875,4.1400723379
28,4.8493820713,2.8853286727
93,4.881227380691667,6.3187420714
126,5.064643792083333,3.2006047872
29,5.189014190558333,2.8920070578
92,5.206214449391666,7.0060026166
91,5.436035690516667,6.3448725278
127,5.474363928416666,2.3039468087
30,5.504335876958333,3.0519323064
90,5.611902365483332,5.8014818513
179,5.773137840925,5.9144895307
89,5.8192714416583335,6.8279609696
178,5.864613914833334,5.570414322
31,5.887514295408333,3.4889821753
88,5.900721493900001,5.6624899479
173,5.914866670233334,5.867157408
128,5.932582031758333,3.2158580965
177,5.939902951883333,6.3740010753
174,5.966067014900001,5.4806657567
87,5.971868883191665,5.4902200544
176,5.974616068041666,6.4738796982
175,5.989396944808333,6.0090645586
86,5.991576982475,5.5478409663
172,6.001308526708333,6.4836623346
171,6.096236137950001,7.0503616547
170,6.167299733166666,6.4738676386
169,6.208497328591666,7.0261674834
85,6.217848758925,8.1180899545
32,6.3210599217166665,4.2395686824
168,6.334415315916666,7.2892523302
129,6.350886649475,3.5890504068
84,6.455843642849999,8.7014007062
167,6.49860755655,7.8847964183
83,6.571497099916666,7.0516527809
82,6.595330104749999,6.2732068101
80,6.628375996391665,6.4044055772
72,6.635198877791665,7.1563379185
33,6.6477727456,4.3442223547
77,6.648458058533333,5.766446777
81,6.678509083008334,7.3168898105
76,6.67914338805,6.0307139021
79,6.687602226075,7.055587284
71,6.690324717199999,7.7131628538
75,6.710040749066668,5.8609883866
166,6.716497355033332,8.1850919038
78,6.736917574583333,6.3932660334
130,6.737175842958333,3.6544150868
73,6.763954110099999,7.8565396257
74,6.785749970833334,6.4563516275
70,6.812152863741666,7.7351445686
165,6.827376063766665,7.7045455801
69,6.885578798058332,8.1980010223
34,6.974168025616667,4.7847664747
164,6.996423204708333,8.5024453895
68,6.997026639483333,7.7417796743
67,7.06825593855,7.9103388728
131,7.155198502708333,4.7411783606
163,7.203534461791667,8.4943996436
35,7.218345937883332,5.7166203396
66,7.218715251441666,8.1987777881
36,7.345955560274999,6.8523618889
132,7.444733536874999,6.2552165106
65,7.451305793575,8.5575332826
162,7.468064564949999,8.6550269946
37,7.498844537916667,6.7555131046
38,7.533084100699999,6.4003575377
133,7.595402516525,6.4591068111
161,7.715568164566666,8.8372006034
64,7.719311939191666,9.2467876495
134,7.755148854883333,7.4685655783
39,7.805824139808333,6.7809242608
135,7.954412982058333,6.3623980506
160,7.9913128021499995,9.7925979856
63,8.007748869833334,9.3222315543
40,8.06682779955,6.9609141038
159,8.210865263383333,9.6849911895
136,8.265726902175,6.3121092699
62,8.299418801733333,9.9563908103
41,8.334994886066665,6.6758672946
158,8.470209046183333,9.5859930322
61,8.476357814833333,9.9798077829
137,8.553384136341666,7.2132757379
42,8.55860927335,7.6500733278
43,8.668340921783333,8.691529691
60,8.725819566266667,10.1498789357
44,8.726883646075,8.160122569
157,8.731719033708334,10.1642873337
138,8.782620479308333,8.1172464232
45,8.876108963908335,8.2609657149
139,8.886459746,7.8025640488
59,8.899949279325002,9.8027194105
46,8.962923320441668,7.7149014219
156,8.9844984247,10.3226050221
58,9.007853605608334,9.029996484
140,9.011278620825,8.2355135091
47,9.072514575616667,7.2479358083
57,9.099915019858335,9.3027379933
141,9.181481587608333,8.2245207286
155,9.1951681982,10.4128337003
56,9.284002245583332,9.950826383
48,9.285413209133333,8.6870296206
142,9.355725870275,8.6706870038
154,9.360183295583333,10.1652730724
49,9.407317318725001,7.166387858
55,9.407644204725,9.3940423825
54,9.471650481466666,8.966853109
143,9.480274709325,8.2155987706
53,9.53845936975,9.359239942
153,9.577758840625,10.3154521206
52,9.616136994125,10.178919142
50,9.641768979133333,9.673238007
144,9.663377620133334,8.0632442664
51,9.665365046074998,9.9129681777
152,9.725717484041668,10.2779491105
151,9.792883392633334,9.3003905467
145,9.851657683108334,8.3760628714
150,9.851907611708333,9.3633176235
148,9.943433390408332,9.7639960799
149,9.945816882549998,9.9641118535
147,9.977864548949999,10.098165092
146,10.0006763883,9.8597351044
