Iteration,Mean,Stdev,Run-0
0,2.65865915823167E-4,0.0,2.65865915823167E-4
1,2.65865915823167E-4,0.0,2.65865915823167E-4
2,2.65865915823167E-4,0.0,2.65865915823167E-4
3,2.65865915823167E-4,0.0,2.65865915823167E-4
4,2.65865915823167E-4,0.0,2.65865915823167E-4
5,2.65865915823167E-4,0.0,2.65865915823167E-4
6,2.65865915823167E-4,0.0,2.65865915823167E-4
7,2.65865915823167E-4,0.0,2.65865915823167E-4
8,2.65865915823167E-4,0.0,2.65865915823167E-4
9,2.65865915823167E-4,0.0,2.65865915823167E-4
